일자,작품명,합계
2023-10-14,2023 서울국제음악제 폐막음악회 : SIMF오케스트라 with 바실리 페트렌코 ‘낭만에 관하여`,1393
2023-10-14,이은결  [더 일루션 - 마스터피스],472
2023-10-14,이은결  [더 일루션 - 마스터피스],496
2023-10-14,박상현 콘트라베이스 독주회,165
2023-10-14,제17회 아카데미 열정과 나눔 정기연주회,307
2023-10-14,첼리스트 이호찬 리사이틀,137
2023-10-14,모나코-몬테카를로 발레단 <로미오와 줄리엣>,1098
2023-10-14,모나코-몬테카를로 발레단 <로미오와 줄리엣>,1391
2023-10-14,윤은솔 바이올린 리사이틀,68
2023-10-14,바닷마을 다이어리,159
2023-10-14,바닷마을 다이어리,161
2023-10-14,예술의전당 SAC TOUR_ 10/14(토),0
2023-10-15,이은결  [더 일루션 - 마스터피스],538
2023-10-15,이은결  [더 일루션 - 마스터피스],442
2023-10-15,모나코-몬테카를로 발레단 <로미오와 줄리엣>,1345
2023-10-15,바닷마을 다이어리,171
2023-10-15,이선아 피아노 독주회,61
2023-10-15,박민영 귀국 플루트 독주회,164
2023-10-15,제34회 이건음악회 - 베를린 슈타츠카펠레 현악 4중주단 초청 연주회,2052
2023-10-15,이나현의 트럼펫 시리즈 3,87
2023-10-15,손한요 클라리넷 독주회 “생명존중 음악회” (공정사회를위한 음악회),52
2023-10-17,국립심포니오케스트라 - 버르토크 오케스트라를 위한 협주곡,1339
2023-10-17,이은결  [더 일루션 - 마스터피스],356
2023-10-17,바닷마을 다이어리,132
2023-10-17,조이오브스트링스 정기연주회,247
2023-10-17,이민영의 음악산책 III,97
2023-10-17,화음챔버오케스트라 미술관 순례 Ⅰ,42
2023-10-18,선우예권 피아노 리사이틀,1330
2023-10-18,예술의전당 전관 개관 30주년 특별음악회 - 황수미&안종도 듀오 콘서트,432
2023-10-18,이은결  [더 일루션 - 마스터피스],442
2023-10-18,바닷마을 다이어리,166
2023-10-18,바닷마을 다이어리,130
2023-10-18,박준영 바이올린 독주회,133
2023-10-19,이은결  [더 일루션 - 마스터피스],300
2023-10-19,예술의전당 전관 개관 30주년 특별음악회-코리안챔버오케스트라 초청 콘서트,1094
2023-10-19,바닷마을 다이어리,168
2023-10-19,해설과 함께하는 첼리스트 배유미의 무반주 음악 II,63
2023-10-19,3인의 레전드 콘서트,468
2023-10-19,한국슈베르트협회 74회 정기연주회,114
2023-10-20,이은결  [더 일루션 - 마스터피스],416
2023-10-20,"국립합창단 제195회 정기연주회 <로시니(Rossini), 스타바트 마테르(Stabat Mater)>",715
2023-10-20,바닷마을 다이어리,158
2023-10-20,한국프랑스가곡연구회 제88회 정기연주회,115
2023-10-20,트리오 아티스트리 제5회 정기연주회,135
2023-10-21,이은결  [더 일루션 - 마스터피스],413
2023-10-21,이은결  [더 일루션 - 마스터피스],548
2023-10-21,이송희 첼로 독주회,71
2023-10-21,신세계와 함께하는 2023 예술의전당 토요콘서트(10월),1590
2023-10-21,바닷마을 다이어리,174
2023-10-21,바닷마을 다이어리,171
2023-10-21,"코리아나 챔버 뮤직 소사이어티 25주년 기념 연주회 시리즈 II ""클래식의 품격""",388
2023-10-21,이루이사 쳄발로 독주회,58
2023-10-21,제163회 서울신포니에타 정기연주회,326
2023-10-22,디즈니 100주년 기념 특별 콘서트 <킹스 싱어즈>,1073
2023-10-22,알렉산더 가지예프 피아노 리사이틀,405
2023-10-22,이은결  [더 일루션 - 마스터피스],485
2023-10-22,이은결  [더 일루션 - 마스터피스],541
2023-10-22,바닷마을 다이어리,168
2023-10-22,김신애 윤보연 듀오 콘서트,94
2023-10-22,이길재 귀국 첼로 독주회,238
2023-10-22,임주연 호른 귀국 독주회,64
2023-10-24,체코 필하모닉,1507
2023-10-24,바닷마을 다이어리,166
2023-10-24,첼리스트 박경옥의 프로포즈 VII,326
2023-10-24,제11회 아니마 체임버 정기연주회,160
2023-10-24,화음챔버오케스트라 미술관 순례 Ⅱ,51
2023-10-25,예술의전당 전관 개관 30주년 특별 음악회 - 양성원 & 엔리코 파체 듀오 콘서트,481
2023-10-25,바닷마을 다이어리,174
2023-10-25,바닷마을 다이어리,109
2023-10-25,한경arte필하모닉 더클래식2023 시리즈9,1316
2023-10-25,김주원 바이올린 독주회,53
2023-10-25,최자은 포르테피아노 독주회,24
2023-10-26,KBS교향악단 제795회 정기연주회,1247
2023-10-26,2023 예술의전당 오페라 <노르마>,1480
2023-10-26,예술의전당 인춘아트홀 Special THE NEXT (트럼페티스트 백도영),72
2023-10-26,바닷마을 다이어리,127
2023-10-26,소현정 피아노 독주회,191
2023-10-26,앙상블 프리즈마 창단 30주년 기념 연주회,231
2023-10-27,2023 예술의전당 오페라 <노르마>,1510
2023-10-27,제16회 러시아가곡연구회 정기연주회,208
2023-10-27,바닷마을 다이어리,166
2023-10-27,KT와 함께하는 예술의전당 마음을 담은 클래식(10월),1223
2023-10-27,한경은 피아노 독주회,48
2023-10-27,나재령 플루트 독주회,56
2023-10-28,바닷마을 다이어리,168
2023-10-28,바닷마을 다이어리,172
2023-10-28,양인모 & 홍콩필하모닉오케스트라,2261
2023-10-28,KB GOLD&WISE CONCERT <오페라 노르마 : OPERA NORMA>,1655
2023-10-28,최경은 첼로 독주회,293
2023-10-28,이희문의 소소살롱,242
2023-10-28,황규연 비올라 독주회,92
2023-10-28,플루트 정수안 & 첼로 정영안 듀오 리사이틀,212
2023-10-28,위대한 음악가들의 특별하지 않은 일상,92
2023-10-29,2023 예술의전당 오페라 <노르마>,1620
2023-10-29,바닷마을 다이어리,174
2023-10-29,베이스바리톤 사무엘 윤 콘서트,886
2023-10-29,강석연 오보에 독주회,33
2023-10-29,이지은 비올라 독주회,103
2023-10-29,강효정 바로크첼로 독주회,93
2023-10-31,바닷마을 다이어리,125
2023-10-31,박안나 피아노 독주회,36
2023-10-31,신세계 클래식 페스티벌,1660
2023-10-31,PICAS 10주년 기념 그림동화 음악회 - 거울아 거울아,238
2023-10-31,김남훈 바이올린 독주회,190
2023-11-01,베조드 압두라이모프 피아노 리사이틀,1159
2023-11-01,바닷마을 다이어리,183
2023-11-01,바닷마을 다이어리,116
2023-11-01,"To Know, To Love 2023",443
2023-11-01,김정은 피아노 독주회,124
2023-11-01,앙상블 TMC 창단 연주회,20
2023-11-02,최수열의 밤 9시 즈음에,218
2023-11-02,효성과 함께하는 요요 마 첼로 리사이틀,1371
2023-11-02,바닷마을 다이어리,170
2023-11-02,이성주와 프렌즈 - 가을의 브람스,275
2023-11-03,한기정 피아노 독주회,71
2023-11-03,바닷마을 다이어리,165
2023-11-03,임현정의 라흐마니노프 피아노 협주곡 전곡 시리즈 1,1210
2023-11-03,베네 트리오 제2회 정기연주회,77
2023-11-03,트리오 콘 스피리토 창단 15주년 기념음악회,266
2023-11-03,예술의전당 SAC TOUR_ 11/3(금),0
2023-11-04,"에곤 쉴레, 클래식을 만나다",446
2023-11-04,바닷마을 다이어리,190
2023-11-04,바닷마을 다이어리,193
2023-11-04,바리톤 김기훈 리사이틀,501
2023-11-04,2023 헨레 피아노 콩쿠르 위너 콘서트,63
2023-11-04,제11회 대한민국 예술원 음악회,319
2023-11-04,제24회 예술의전당 음악영재콘서트,176
2023-11-05,바닷마을 다이어리,191
2023-11-05,김문정 피아노 독주회,196
2023-11-05,2023 윤이상국제음악콩쿠르 입상자 콘서트,1249
2023-11-05,송화진 플루트 독주회,72
2023-11-05,김영은 첼로 독주회,156
2023-11-07,바닷마을 다이어리,173
2023-11-07,2023 빈 필하모닉 내한공연,2230
2023-11-07,바이올리니스트 백주영의 비버 묵주 소나타 전곡 연주회,358
2023-11-07,강선률 콘트라바쓰 독주회,32
2023-11-07,2023 리벤토현악사중주 정기연주회,58
2023-11-08,바닷마을 다이어리,181
2023-11-08,바닷마을 다이어리,188
2023-11-08,창작가무극 <순신>,157
2023-11-08,국립발레단_고집쟁이 딸,1047
2023-11-08,예술의전당 인춘아트홀 Special THE NEXT (피아니스트 이동하),52
2023-11-08,2023 빈 필하모닉 내한공연,2244
2023-11-08,창작가무극 <순신>,23
2023-11-08,(사)한국페스티발앙상블 제76회 정기연주회,353
2023-11-08,바로크와 현대가곡 연구회 제91회 정기연주회,112
2023-11-09,바닷마을 다이어리,197
2023-11-09,바닷마을 다이어리,134
2023-11-09,창작가무극 <순신>,125
2023-11-09,국립발레단_고집쟁이 딸,1129
2023-11-09,한화생명과 함께하는 예술의전당 11시 콘서트(11월),1512
2023-11-09,창작가무극 <순신>,21
2023-11-09,메조소프라노 류현수 독창회,162
2023-11-09,WIN CLASS 고객사랑음악회,534
2023-11-09,2023 ACL-Korea 50주년 기념음악회,66
2023-11-10,바닷마을 다이어리,196
2023-11-10,창작가무극 <순신>,155
2023-11-10,국립발레단_고집쟁이 딸,1228
2023-11-10,창작가무극 <순신>,32
2023-11-10,서강은 피아노 독주회,0
2023-11-10,21세기악회 2023 창작음악제,49
2023-11-10,한국예술가곡보존회 창립10주년기념음악회,328
2023-11-10,과천시립교향악단 콘서트시리즈 7 &lt;위대한 오마주&gt;,875
2023-11-11,바닷마을 다이어리,182
2023-11-11,바닷마을 다이어리,195
2023-11-11,창작가무극 <순신>,171
2023-11-11,창작가무극 <순신>,249
2023-11-11,국립발레단_고집쟁이 딸,1423
2023-11-11,국립발레단_고집쟁이 딸,1401
2023-11-11,키릴 페트렌코 & 베를린 필하모닉 (11.11),2313
2023-11-11,창작가무극 <순신>,18
2023-11-11,창작가무극 <순신>,42
2023-11-11,제 46회 허재영 튜바 독주회,77
2023-11-11,위 솔로이스츠 제27회 정기연주회,335
2023-11-11,박보윤 피아노 독주회,111
2023-11-11,이유정 피아노 독주회,62
2023-11-11,소프라노 나혜성 독창회,165
2023-11-12,바닷마을 다이어리,192
2023-11-12,창작가무극 <순신>,203
2023-11-12,국립발레단_고집쟁이 딸,1440
2023-11-12,키릴 페트렌코 & 베를린 필하모닉 (11.12),2360
2023-11-12,창작가무극 <순신>,35
2023-11-12,하프시코디스트 양희경의 골트베르크 변주곡,87
2023-11-12,플루트랩 네번째 프로젝트,81
2023-11-12,김나연 바이올린 독주회,103
2023-11-12,박숙련 피아노 리사이틀 with 앙상블 더 브릿지,236
2023-11-14,세종솔로이스츠와 이안 보스트리지의 <일뤼미나시옹>,1065
2023-11-14,바닷마을 다이어리,191
2023-11-14,창작가무극 <순신>,95
2023-11-14,김규연 리사이틀<CIRCLE>1.꿈의 원형,281
2023-11-14,창작가무극 <순신>,11
2023-11-14,임경원 첼로 독주회,139
2023-11-14,French Connection,60
2023-11-15,브람스 탄생 190주년 기념음악회 시리즈 Ⅲ ,215
2023-11-15,안드리스 넬손스 & 라이프치히 게반트하우스 오케스트라(11.15),2085
2023-11-15,바닷마을 다이어리,190
2023-11-15,바닷마을 다이어리,193
2023-11-15,창작가무극 <순신>,91
2023-11-15,창작가무극 <순신>,9
2023-11-15,트리오 MEG 제5회 정기연주회 - 인연,356
2023-11-15,이신형 기타 독주회,65
2023-11-16,안드리스 넬손스 & 라이프치히 게반트하우스 오케스트라(11.16),1587
2023-11-16,바닷마을 다이어리,194
2023-11-16,창작가무극 <순신>,107
2023-11-16,창작가무극 <순신>,20
2023-11-16,김원미 피콜로 독주회,208
2023-11-16,이새미 피아노 독주회 ,54
2023-11-16,2023한국피아노듀오협회 제20회 스페셜콘서트,154
2023-11-17,국립심포니오케스트라 - 베를리오즈 로미오와 줄리엣,1478
2023-11-17,그레이트 오페라 시리즈 Ⅰ 라보엠 (푸치니 서거100주년 기념),1396
2023-11-17,바닷마을 다이어리,189
2023-11-17,창작가무극 <순신>,107
2023-11-17,창작가무극 <순신>,35
2023-11-17,PRESTISSIMO!,427
2023-11-17,김재환 피아노 독주회,56
2023-11-17,(사)한국여성작곡가회 제 77회 가을 정기발표회,60
2023-11-18,그레이트 오페라 시리즈 Ⅰ 라보엠 (푸치니 서거100주년 기념),1415
2023-11-18,바닷마을 다이어리,194
2023-11-18,바닷마을 다이어리,191
2023-11-18,창작가무극 <순신>,102
2023-11-18,창작가무극 <순신>,165
2023-11-18,신세계와 함께하는 2023 예술의전당 토요콘서트(11월),2148
2023-11-18,올라비올라사운드 25주년 기념 패밀리콘서트,264
2023-11-18,노예진 바이올린 독주회,37
2023-11-18,김나현 바이올린 독주회,214
2023-11-18,창작가무극 <순신>,28
2023-11-18,창작가무극 <순신>,53
2023-11-18,박소영 바이올린 독주회,63
2023-11-18,서울챔버앙상블 제72회 정기연주회,382
2023-11-19,콘체르토 마라톤 프로젝트 - 백혜선의 브람스 피아노 협주곡,1083
2023-11-19,그레이트 오페라 시리즈 Ⅰ 라보엠 (푸치니 서거100주년 기념),1585
2023-11-19,바닷마을 다이어리,186
2023-11-19,창작가무극 <순신>,215
2023-11-19,스티븐 뱅크스 색소폰 리사이틀 with 세종솔로이스츠,203
2023-11-19,창작가무극 <순신>,67
2023-11-19,제5회 아델라 스트링 트리오 정기연주회,45
2023-11-19,이선영 비올라 독주회,106
2023-11-21,이고르 레비트 피아노 리사이틀,1078
2023-11-21,창작가무극 <순신>,93
2023-11-21,창작가무극 <순신>,68
2023-11-21,이주희 피아노 독주회,0
2023-11-21,제11회 성정콘서트,490
2023-11-21,유자은 바이올린 독주회 “베토벤 바이올린 소나타 전곡 시리즈 Ⅰ”,278
2023-11-22,Rachmaninoff Series - 피아니스트 윤아인,73
2023-11-22,창작가무극 <순신>,114
2023-11-22,창작가무극 <순신>,41
2023-11-22,제 45회 유나이티드 필하모닉 오케스트라와 함께하는 가족음악회,1300
2023-11-22,KCO 트로이카콘서트 시리즈 33,292
2023-11-22,LG와 함께하는 제18회 서울국제음악콩쿠르(1차예선),0
2023-11-23,창작가무극 <순신>,95
2023-11-23,창작가무극 <순신>,18
2023-11-23,강보라 바이올린 독주회,92
2023-11-23,국립합창단 <신진지휘자 초청연주회>,209
2023-11-23,LG와 함께하는 제18회 서울국제음악콩쿠르(1차예선),0
2023-11-24,창작가무극 <순신>,165
2023-11-24,국립현대무용단 <웨일스 커넥션>,161
2023-11-24,창작가무극 <순신>,58
2023-11-24,KT와 함께하는 예술의전당 마음을 담은 클래식(11월),1413
2023-11-24,제3회 미국 캔자스 음악대학 동문음악회,37
2023-11-24,임홍균 바이올린 독주회,160
2023-11-24,LG와 함께하는 제18회 서울국제음악콩쿠르(2차예선),0
2023-11-25,유자 왕 피아노 리사이틀,2009
2023-11-25,창작가무극 <순신>,162
2023-11-25,창작가무극 <순신>,131
2023-11-25,국립현대무용단 <웨일스 커넥션>,154
2023-11-25,국립현대무용단 <웨일스 커넥션>,151
2023-11-25,창작가무극 <순신>,50
2023-11-25,창작가무극 <순신>,58
2023-11-25,박재준 바이올린 독주회,64
2023-11-25,이시현 귀국 피아노 독주회,177
2023-11-25,박현 바이올린 독주회,55
2023-11-25,콰르텟 21 제60회 정기연주회,250
2023-11-25,정밀아의 소소살롱,282
2023-11-25,예술의전당 SAC TOUR_ 11/25(토),0
2023-11-26,창작가무극 <순신>,231
2023-11-26,국립현대무용단 <웨일스 커넥션>,163
2023-11-26,뮌헨 필하모닉 & 임윤찬,2404
2023-11-26,첼리스트 허정인 베토벤 첼로 전곡  음반발매 기념 리사이틀,297
2023-11-26,창작가무극 <순신>,79
2023-11-26,윤지희 피아노 독주회,75
2023-11-26,LG와 함께하는 제18회 서울국제음악콩쿠르 (준결선),0
2023-11-28,Rachmaninoff Series - 피아니스트 김수연,71
2023-11-28,박혜윤 피아노 독주회,170
2023-11-28,홍채원 첼로 독주회,228
2023-11-28,LG와 함께하는 제18회 서울국제음악콩쿠르(결선),266
2023-11-29,이선미 피아노 독주회,73
2023-11-29,뉴서울필하모닉의 브람스와 라흐마니노프,1235
2023-11-29,2023 대한민국 실내악 작곡제전 V,84
2023-11-30,뮌헨 필하모닉 & 클라라 주미 강 ,2102
2023-11-30,앙상블오푸스 로맨틱 듀오 : 조성현X박종해,264
